,freind_count,follower_count,retweet_count,Dogmatism_score,Analytic,Clout,Authentic,Tone,Words > 6 letters,% of english dictionary words,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,punctuations,year,month,week,day,day_of_week,label,user desc
459,174,39,0,0.0,93.26,50.0,1.0,25.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,12,1,31,1,0,false
460,116,1254,0,-11.242000000000004,93.26,98.33,13.15,99.0,71.43,57.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.43,0.0,0.0,0.0,0.0,14.29,7.14,0.0,0.0,0.0,0.0,21.43,0.0,0.0,0.0,0.0,7.14,7.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.57,7.14,0.0,14.29,0.0,7.14,0.0,0.0,0.0,7.14,0.0,7.14,0.0,21.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.29,2019,12,50,13,4,0,false
461,138,30,15,0.0,93.26,50.0,1.0,25.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,12,50,11,2,0,Never give up.
462,986,1271,9,0.1448899999999993,62.04,95.2,23.51,99.0,66.67,100.0,16.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.67,16.67,0.0,0.0,0.0,0.0,16.67,0.0,0.0,16.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.67,0.0,0.0,16.67,33.33,0.0,0.0,16.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.33,0.0,50.0,16.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.67,2019,12,50,15,6,0,Learn till dead
463,1976,102,303,13.21247,1.0,1.0,99.0,25.77,0.0,100.0,76.47,41.18,23.53,23.53,0.0,0.0,0.0,0.0,17.65,5.88,11.76,23.53,5.88,0.0,5.88,41.18,5.88,0.0,11.76,0.0,0.0,11.76,5.88,5.88,0.0,5.88,0.0,11.76,0.0,0.0,0.0,0.0,11.76,5.88,0.0,0.0,0.0,0.0,5.88,0.0,0.0,0.0,0.0,5.88,0.0,0.0,5.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.88,5.88,0.0,0.0,0.0,0.0,41.18,29.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.76,0.0,0.0,2019,12,51,17,1,0,false
464,153,146,35,-2.8091700000000017,93.26,72.17,1.0,1.0,58.82,41.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.88,0.0,5.88,0.0,5.88,0.0,5.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.88,0.0,0.0,5.88,0.0,0.0,0.0,0.0,0.0,5.88,0.0,5.88,0.0,29.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.35,5.88,0.0,0.0,0.0,0.0,0.0,0.0,5.88,0.0,0.0,70.59,2019,12,50,11,2,0,Reader|Dreamer|Hopeless Romantic| Skeptical Patriot|TISSian @ heart. Views personal. RT not endorsements.
465,399,20,1,15.171869999999998,93.26,50.0,1.0,25.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.86,0.0,1.72,0.0,0.0,3.45,1.72,0.0,0.0,0.0,0.0,18.97,2019,12,1,30,0,0,false
466,72,1569,1352,-6.405650000000001,93.26,50.0,1.0,25.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,12,52,25,2,0,Einfach Mensch bleiben.
467,450,384,220,-13.455329999999998,93.26,50.0,1.0,25.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.77,3.36,1.68,0.0,0.0,1.68,0.84,0.0,0.84,0.0,0.0,24.37,2019,12,50,14,5,0,Trusting Christ/Helper/Sports Buff/Reader/AestheticFitness/wanderer/Cinephile #FCBarcelona #Arsenal/pacifier/husbDA(n)D/Humanity/O+Ve/Covai/Healthcare/INC/à®¤à®®à®¿à®´à¯�
468,327,83,8491,9.80563,93.26,50.0,1.0,99.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,12,50,11,2,0,false
469,34,9,0,-4.345319999999999,93.26,50.0,1.0,25.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,12,52,27,4,0,Question is the first step to knowledge
470,133,61,1161,9.0097,93.26,50.0,1.0,25.77,66.67,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33,33.33,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2019,12,50,15,6,0,OSHO PRANAM
471,795,52,3852,0.0,93.26,50.0,1.0,25.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.6,10.4,0.0,0.0,0.0,6.4,0.0,0.8,1.6,0.0,1.6,20.8,2019,12,51,20,4,0,"Conscience of #Kenya. #HumanRights #Truth #Justice #Freedom #Equality #Anonymous  #Ops
RT:s are not endorsements."
472,328,187,0,5.931379999999997,18.82,50.0,23.51,1.0,16.67,66.67,33.33,16.67,16.67,16.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.67,0.0,16.67,0.0,0.0,0.0,0.0,0.0,16.67,0.0,16.67,0.0,16.67,0.0,16.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.67,0.0,0.0,0.0,0.0,0.0,16.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,12,50,10,1,0,Bollywood and Celebrities Entertainment NGOs and Social Good Theatre Women & NGOs Women
473,5484,5328,2,19.123999999999995,84.62,99.0,1.0,25.77,73.33,73.33,20.0,6.67,6.67,0.0,6.67,0.0,0.0,0.0,0.0,0.0,6.67,0.0,0.0,6.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,6.67,6.67,6.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.33,6.67,6.67,0.0,0.0,20.0,6.67,13.33,6.67,0.0,0.0,0.0,6.67,0.0,0.0,0.0,0.0,0.0,6.67,6.67,0.0,6.67,6.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.33,2019,12,50,15,6,0,false
474,30,2,4,17.192780000000006,93.26,50.0,1.0,25.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,12,51,17,1,0,false
475,1198,65,1125,-5.640019999999999,93.26,50.0,1.0,25.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,12,52,24,1,0,I am not interested to tell anything about me
476,41,55,9913,18.7379,93.26,50.0,1.0,25.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,12,50,14,5,0,false
477,1100,1336,1919,-8.028960000000001,18.82,1.0,23.51,25.77,50.0,75.0,50.0,8.33,0.0,0.0,0.0,0.0,0.0,0.0,8.33,0.0,8.33,16.67,0.0,0.0,16.67,16.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.67,0.0,0.0,0.0,0.0,0.0,16.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.67,16.67,0.0,0.0,0.0,0.0,0.0,16.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.33,0.0,0.0,8.33,0.0,8.33,0.0,0.0,0.0,25.0,8.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.67,2019,12,50,15,6,0,I cherish what i write
478,455,170,2369,-21.4524,57.84,18.16,85.21,25.77,0.0,81.82,54.55,18.18,9.09,0.0,0.0,9.09,0.0,0.0,9.09,0.0,18.18,9.09,0.0,0.0,9.09,18.18,27.27,18.18,0.0,0.0,18.18,0.0,0.0,0.0,0.0,0.0,0.0,9.09,0.0,0.0,0.0,0.0,27.27,9.09,0.0,0.0,0.0,0.0,18.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.09,9.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,12,51,20,4,0,Any similarity between crusader and the crucifier? So is between human beings. Let's try to be crusaders and remain good human beings. RTs are not endorsements.
479,57,10,182,0.0,93.26,50.0,1.0,25.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,2,8,21,4,0,"à¤¨ à¤®à¥ˆ à¤•à¥‹à¤ˆ à¤ªà¤¤à¥�à¤°à¤•à¤¾à¤° à¤¹à¥‚à¤� à¤”à¤° à¤¨ à¤¹à¥€ à¤•à¥‹à¤ˆ à¤²à¥‡à¤–à¤•, à¤¹à¤¾à¤� à¤œà¤¿à¤‚à¤¦à¤¾ à¤¹à¥‚à¤� à¤‡à¤¸à¤²à¤¿à¤� à¤†à¤µà¤¾à¤œ à¤‰à¤ à¤¾à¤¤à¥€ à¤¹à¥‚à¤� à¤”à¤° à¤†à¤—à¥‡ à¤­à¥€ à¤‰à¤ à¤¾à¤¤à¥€ à¤°à¤¹à¥‚à¤�à¤—à¥€-à¤¸à¥�à¤µà¤¤à¤‚à¤¤à¥�à¤° à¤²à¥‡à¤–à¤¨, Honor to be followed by @msisodia"
480,363,14,1853,-7.107400000000001,99.0,50.0,7.84,99.0,12.5,31.25,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,6.25,6.25,0.0,0.0,0.0,0.0,6.25,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25,0.0,12.5,6.25,6.25,0.0,0.0,0.0,0.0,6.25,0.0,0.0,6.25,0.0,6.25,0.0,0.0,0.0,31.25,6.25,0.0,6.25,0.0,0.0,6.25,0.0,0.0,0.0,0.0,12.5,2019,12,51,16,0,0,false
481,1642,28018,11,0.3479300000000021,93.26,86.68,1.0,25.77,55.56,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.22,11.11,11.11,11.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.67,0.0,11.11,11.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.44,2019,12,51,16,0,0,à¤ªà¥�à¤°à¤¦à¥‡à¤¶ à¤‰à¤ªà¤¾à¤§à¥�à¤¯à¤•à¥�à¤· à¤¸à¤®à¤¾à¤œà¤µà¤¾à¤¦à¥€ à¤¯à¥�à¤µà¤œà¤¨ à¤¸à¤­à¤¾ à¤‰à¤¤à¥�à¤¤à¤° à¤ªà¥�à¤°à¤¦à¥‡à¤¶ ( à¤›à¤¾à¤¤à¥�à¤°à¤¨à¥‡à¤¤à¤¾ à¤‡à¤²à¤¾à¤¹à¤¾à¤¬à¤¾à¤¦ à¤µà¤¿à¤¶à¥�à¤µà¤µà¤¿à¤¦à¥�à¤¯à¤¾à¤²à¤¯ à¤‡à¤²à¤¾à¤¹à¤¾à¤¬à¤¾à¤¦ )
482,4714,263,0,0.0,93.26,50.0,74.76,25.77,50.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,25.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,25.0,2019,12,51,17,1,0,false
483,333,15,188,0.0,1.92,99.0,1.0,25.77,50.0,100.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,12,52,27,4,0,false
484,221,362,2832,4.7642000000000015,77.17,70.08,50.35,25.77,47.37,73.68,21.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.26,10.53,0.0,0.0,5.26,10.53,15.79,0.0,0.0,0.0,5.26,15.79,5.26,5.26,0.0,0.0,0.0,15.79,0.0,0.0,0.0,0.0,10.53,0.0,0.0,0.0,5.26,0.0,5.26,0.0,0.0,0.0,0.0,5.26,0.0,0.0,5.26,0.0,10.53,10.53,0.0,0.0,0.0,0.0,0.0,10.53,0.0,15.79,5.26,10.53,10.53,0.0,5.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.58,10.53,15.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.26,2019,12,51,16,0,0,â€�â€�Ù¾Ø§Ú©Ø³ØªØ§Ù† Ù¾ÛŒÙ¾Ù„Ø²Ù¾Ø§Ø±Ù¹ÛŒ Ø³ÙˆØ´Ù„ ÙˆØ±Ú©Ø±
485,53,33,1111,-6.998590000000003,93.26,50.0,1.0,25.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,12,52,23,0,0,false
486,24,3,3603,0.6611200000000013,93.26,50.0,1.0,25.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,1,1,1,2,0,à¤…à¤–à¤¿à¤²à¥‡à¤¶ à¤¯à¤¾à¤¦à¤µ à¤œà¤¿à¤¨à¥�à¤¦à¤¾à¤¬à¤¾à¤¦
487,137,12,0,26.761199999999995,99.0,50.0,1.0,25.77,80.0,60.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,2,8,23,6,0,Stanton Nuclear Security Postdoctoral Fellow at @StanfordCISAC | Nuclear security in Northeast Asia
488,188,781,1744,16.52124,93.26,50.0,1.0,25.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,12,50,13,4,0,"Philanthropist,Android app developer, against hatred and terrorism of ol religion. Expert opinion not needed,I speak wot I observe."
